"link","gameId","date","game_pbp_links"
"/nba/game/_/gameId/401071012/warriors-pistons","401071012","20181201","https://www.espn.com/nba/playbyplay/_/gameId/401071012"
"/nba/game/_/gameId/401071013/nets-wizards","401071013","20181201","https://www.espn.com/nba/playbyplay/_/gameId/401071013"
"/nba/game/_/gameId/401071014/raptors-cavaliers","401071014","20181201","https://www.espn.com/nba/playbyplay/_/gameId/401071014"
"/nba/game/_/gameId/401071015/bulls-rockets","401071015","20181201","https://www.espn.com/nba/playbyplay/_/gameId/401071015"
"/nba/game/_/gameId/401071016/celtics-timberwolves","401071016","20181201","https://www.espn.com/nba/playbyplay/_/gameId/401071016"
"/nba/game/_/gameId/401071017/pacers-kings","401071017","20181201","https://www.espn.com/nba/playbyplay/_/gameId/401071017"
"/nba/game/_/gameId/401160926/heat-nets","401160926","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160926"
"/nba/game/_/gameId/401160927/celtics-knicks","401160927","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160927"
"/nba/game/_/gameId/401160928/grizzlies-timberwolves","401160928","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160928"
"/nba/game/_/gameId/401160929/mavericks-lakers","401160929","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160929"
"/nba/game/_/gameId/401160930/spurs-pistons","401160930","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160930"
"/nba/game/_/gameId/401160931/thunder-pelicans","401160931","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160931"
"/nba/game/_/gameId/401160932/warriors-magic","401160932","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160932"
"/nba/game/_/gameId/401160933/jazz-raptors","401160933","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160933"
"/nba/game/_/gameId/401160934/wizards-clippers","401160934","20191201","https://www.espn.com/nba/playbyplay/_/gameId/401160934"
"/nba/game/_/gameId/401360143/hawks-pacers","401360143","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360143"
"/nba/game/_/gameId/401360144/nuggets-magic","401360144","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360144"
"/nba/game/_/gameId/401360145/timberwolves-wizards","401360145","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360145"
"/nba/game/_/gameId/401360146/76ers-celtics","401360146","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360146"
"/nba/game/_/gameId/401360147/cavaliers-heat","401360147","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360147"
"/nba/game/_/gameId/401360148/hornets-bucks","401360148","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360148"
"/nba/game/_/gameId/401360149/mavericks-pelicans","401360149","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360149"
"/nba/game/_/gameId/401360150/rockets-thunder","401360150","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360150"
"/nba/game/_/gameId/401360151/kings-clippers","401360151","20211201","https://www.espn.com/nba/playbyplay/_/gameId/401360151"
"/nba/game/_/gameId/401468480/mavericks-pistons","401468480","20221201","https://www.espn.com/nba/playbyplay/_/gameId/401468480"
"/nba/game/_/gameId/401584902/wizards-magic","401584902","20231201","https://www.espn.com/nba/playbyplay/_/gameId/401584902"
"/nba/game/_/gameId/401584903/76ers-celtics","401584903","20231201","https://www.espn.com/nba/playbyplay/_/gameId/401584903"
"/nba/game/_/gameId/401584904/knicks-raptors","401584904","20231201","https://www.espn.com/nba/playbyplay/_/gameId/401584904"
"/nba/game/_/gameId/401584905/grizzlies-mavericks","401584905","20231201","https://www.espn.com/nba/playbyplay/_/gameId/401584905"
"/nba/game/_/gameId/401584906/spurs-pelicans","401584906","20231201","https://www.espn.com/nba/playbyplay/_/gameId/401584906"
"/nba/game/_/gameId/401584907/nuggets-suns","401584907","20231201","https://www.espn.com/nba/playbyplay/_/gameId/401584907"
"/nba/game/_/gameId/400878154/cavaliers-warriors","400878154","20160602","https://www.espn.com/nba/playbyplay/_/gameId/400878154"
"/nba/game/_/gameId/401134816/warriors-raptors","401134816","20190602","https://www.espn.com/nba/playbyplay/_/gameId/401134816"
"/nba/game/_/gameId/401327895/wizards-76ers","401327895","20210602","https://www.espn.com/nba/playbyplay/_/gameId/401327895"
"/nba/game/_/gameId/401327884/hawks-knicks","401327884","20210602","https://www.espn.com/nba/playbyplay/_/gameId/401327884"
"/nba/game/_/gameId/401327909/grizzlies-jazz","401327909","20210602","https://www.espn.com/nba/playbyplay/_/gameId/401327909"
"/nba/game/_/gameId/401327898/mavericks-clippers","401327898","20210602","https://www.espn.com/nba/playbyplay/_/gameId/401327898"
"/nba/game/_/gameId/401442530/celtics-warriors","401442530","20220602","https://www.espn.com/nba/playbyplay/_/gameId/401442530"
"/nba/game/_/gameId/401224719/wizards-nets","401224719","20200802","https://www.espn.com/nba/playbyplay/_/gameId/401224719"
"/nba/game/_/gameId/401224720/trail-blazers-celtics","401224720","20200802","https://www.espn.com/nba/playbyplay/_/gameId/401224720"
"/nba/game/_/gameId/401224721/spurs-grizzlies","401224721","20200802","https://www.espn.com/nba/playbyplay/_/gameId/401224721"
"/nba/game/_/gameId/401224722/kings-magic","401224722","20200802","https://www.espn.com/nba/playbyplay/_/gameId/401224722"
"/nba/game/_/gameId/401224723/bucks-rockets","401224723","20200802","https://www.espn.com/nba/playbyplay/_/gameId/401224723"
"/nba/game/_/gameId/401224724/mavericks-suns","401224724","20200802","https://www.espn.com/nba/playbyplay/_/gameId/401224724"
"/nba/game/_/gameId/401241766/heat-bucks","401241766","20200902","https://www.espn.com/nba/playbyplay/_/gameId/401241766"
"/nba/game/_/gameId/401241819/thunder-rockets","401241819","20200902","https://www.espn.com/nba/playbyplay/_/gameId/401241819"
"/nba/game/_/gameId/400830080/nuggets-clippers","400830080","20151002","https://www.espn.com/nba/playbyplay/_/gameId/400830080"
"/nba/game/_/gameId/400899175/sharks-rockets","400899175","20161002","https://www.espn.com/nba/playbyplay/_/gameId/400899175"
"/nba/game/_/gameId/400980091/long-lions-wizards","400980091","20171002","https://www.espn.com/nba/playbyplay/_/gameId/400980091"
"/nba/game/_/gameId/400978752/hornets-celtics","400978752","20171002","https://www.espn.com/nba/playbyplay/_/gameId/400978752"
"/nba/game/_/gameId/400978805/magic-grizzlies","400978805","20171002","https://www.espn.com/nba/playbyplay/_/gameId/400978805"
"/nba/game/_/gameId/400978814/bucks-mavericks","400978814","20171002","https://www.espn.com/nba/playbyplay/_/gameId/400978814"
"/nba/game/_/gameId/400978803/kings-jazz","400978803","20171002","https://www.espn.com/nba/playbyplay/_/gameId/400978803"
"/nba/game/_/gameId/400978792/spurs-kings","400978792","20171002","https://www.espn.com/nba/playbyplay/_/gameId/400978792"
"/nba/game/_/gameId/400978679/nuggets-lakers","400978679","20171002","https://www.espn.com/nba/playbyplay/_/gameId/400978679"
"/nba/game/_/gameId/401077248/heat-hornets","401077248","20181002","https://www.espn.com/nba/playbyplay/_/gameId/401077248"
"/nba/game/_/gameId/401077249/cavaliers-celtics","401077249","20181002","https://www.espn.com/nba/playbyplay/_/gameId/401077249"
"/nba/game/_/gameId/401077250/grizzlies-rockets","401077250","20181002","https://www.espn.com/nba/playbyplay/_/gameId/401077250"
"/nba/game/_/gameId/401077251/raptors-jazz","401077251","20181002","https://www.espn.com/nba/playbyplay/_/gameId/401077251"
"/nba/game/_/gameId/401077252/nuggets-lakers","401077252","20181002","https://www.espn.com/nba/playbyplay/_/gameId/401077252"
"/nba/game/_/gameId/401248434/heat-lakers","401248434","20201002","https://www.espn.com/nba/playbyplay/_/gameId/401248434"
"/nba/game/_/gameId/401474845/hornets-celtics","401474845","20221002","https://www.espn.com/nba/playbyplay/_/gameId/401474845"
"/nba/game/_/gameId/401474846/jazz-raptors","401474846","20221002","https://www.espn.com/nba/playbyplay/_/gameId/401474846"
"/nba/game/_/gameId/401474847/spurs-rockets","401474847","20221002","https://www.espn.com/nba/playbyplay/_/gameId/401474847"
"/nba/game/_/gameId/401474848/36ers-suns","401474848","20221002","https://www.espn.com/nba/playbyplay/_/gameId/401474848"
"/nba/game/_/gameId/400578331/kings-clippers","400578331","20141102","https://www.espn.com/nba/playbyplay/_/gameId/400578331"
"/nba/game/_/gameId/400578332/raptors-heat","400578332","20141102","https://www.espn.com/nba/playbyplay/_/gameId/400578332"
"/nba/game/_/gameId/400578333/hornets-knicks","400578333","20141102","https://www.espn.com/nba/playbyplay/_/gameId/400578333"
"/nba/game/_/gameId/400578334/warriors-trail-blazers","400578334","20141102","https://www.espn.com/nba/playbyplay/_/gameId/400578334"
"/nba/game/_/gameId/400827933/cavaliers-76ers","400827933","20151102","https://www.espn.com/nba/playbyplay/_/gameId/400827933"
"/nba/game/_/gameId/400827934/bucks-nets","400827934","20151102","https://www.espn.com/nba/playbyplay/_/gameId/400827934"
"/nba/game/_/gameId/400827935/spurs-knicks","400827935","20151102","https://www.espn.com/nba/playbyplay/_/gameId/400827935"
"/nba/game/_/gameId/400827936/thunder-rockets","400827936","20151102","https://www.espn.com/nba/playbyplay/_/gameId/400827936"
"/nba/game/_/gameId/400827937/trail-blazers-timberwolves","400827937","20151102","https://www.espn.com/nba/playbyplay/_/gameId/400827937"
"/nba/game/_/gameId/400827938/grizzlies-warriors","400827938","20151102","https://www.espn.com/nba/playbyplay/_/gameId/400827938"
"/nba/game/_/gameId/400827939/suns-clippers","400827939","20151102","https://www.espn.com/nba/playbyplay/_/gameId/400827939"
"/nba/game/_/gameId/400899505/raptors-wizards","400899505","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899505"
"/nba/game/_/gameId/400899506/76ers-hornets","400899506","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899506"
"/nba/game/_/gameId/400899507/pistons-nets","400899507","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899507"
"/nba/game/_/gameId/400899508/rockets-knicks","400899508","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899508"
"/nba/game/_/gameId/400899509/lakers-hawks","400899509","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899509"
"/nba/game/_/gameId/400899510/pelicans-grizzlies","400899510","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899510"
"/nba/game/_/gameId/400899511/bulls-celtics","400899511","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899511"
"/nba/game/_/gameId/400899512/mavericks-jazz","400899512","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899512"
"/nba/game/_/gameId/400899513/trail-blazers-suns","400899513","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899513"
"/nba/game/_/gameId/400899514/thunder-clippers","400899514","20161102","https://www.espn.com/nba/playbyplay/_/gameId/400899514"
"/nba/game/_/gameId/400974868/warriors-spurs","400974868","20171102","https://www.espn.com/nba/playbyplay/_/gameId/400974868"
"/nba/game/_/gameId/400974869/lakers-trail-blazers","400974869","20171102","https://www.espn.com/nba/playbyplay/_/gameId/400974869"
"/nba/game/_/gameId/401070798/clippers-magic","401070798","20181102","https://www.espn.com/nba/playbyplay/_/gameId/401070798"
"/nba/game/_/gameId/401070799/rockets-nets","401070799","20181102","https://www.espn.com/nba/playbyplay/_/gameId/401070799"
"/nba/game/_/gameId/401070800/thunder-wizards","401070800","20181102","https://www.espn.com/nba/playbyplay/_/gameId/401070800"
"/nba/game/_/gameId/401070801/pacers-bulls","401070801","20181102","https://www.espn.com/nba/playbyplay/_/gameId/401070801"
"/nba/game/_/gameId/401070802/knicks-mavericks","401070802","20181102","https://www.espn.com/nba/playbyplay/_/gameId/401070802"
"/nba/game/_/gameId/401070803/grizzlies-jazz","401070803","20181102","https://www.espn.com/nba/playbyplay/_/gameId/401070803"
"/nba/game/_/gameId/401070804/raptors-suns","401070804","20181102","https://www.espn.com/nba/playbyplay/_/gameId/401070804"
